form	lemma	POS	morph
དབུ་	དབུ་	NOUN
ས་	གིས་	PART
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
ར་	ལ་	PART
འཇའ་ས་	འཇའ་ས་	NO_POS
བྱིན་	བྱིན་	VERB
བཏང་བ་	བཏང་བ་	VERB
འི་	གི་	PART
མི་	མི་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
གིས་	གིས་	PART
མི་	མི་	PART
འགྲིམ་	འགྲིམ་	NO_POS
དུ་མ་	དུ་མ་	ADJ
བཅུག་པ་	བཅུག་པ་	VERB
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
གྱིས་	གིས་	PART
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
ཆ་	ཆ་	NOUN
རྐྱེན་	རྐྱེན་	NOUN
ལ་	ལ་	PART
རང་	རང་	PRON
ནོར་	ནོར་	NOUN
བྱ་	བྱ་	VERB
།		PUNCT
གན་མཛོད་པ་	གན་མཛོད་པ་	OTHER
ལ་མ་	ལ་མ་	NO_POS
གདབས་		NON_WORD
།		PUNCT
འཇའ་ས་	འཇའ་ས་	NO_POS
བསྐོས་པ་	བསྐོས་པ་	VERB
འི་	གི་	PART
མི་	མི་	PART
འགྲིམ་	འགྲིམ་	NO_POS
དུ་མ་	དུ་མ་	ADJ
བཅུག་པ་	བཅུག་པ་	VERB
ར་	ལ་	PART
།		PUNCT
ཁོ་རང་	ཁོ་རང་	NO_POS
གིས་	གིས་	PART
མི་	མི་	PART
རྣམས་	རྣམས་	DET
ལས་ཀ་	ལས་ཀ་	OTHER
ལ་	ལ་	PART
བསྐོས་	བསྐོས་	NO_POS
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
།		PUNCT
གཏུག་	གཏུག་	VERB
གཤེར་	གཤེར་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
ལ་བ་	ལ་བ་	NOUN
ཡན་	ཡན་	ADV
རང་	རང་	PRON
ལ་	ལ་	PART
དྲི་	དྲི་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ལ་	PART
བཞག་	བཞག་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཨུ་	ཨུ་	NO_POS
ལུག་	ལུག་	NOUN
ནོ་ཡོན་	ནོ་ཡོན་	NO_POS
གྱིས་	གིས་	PART
གོ་	གོ་	PART
ན་	ནས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བྱུང་	བྱུང་	VERB
ན་	ལ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཆིང་སང་	ཆིང་སང་	NO_POS
གིས་	གིས་	PART
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
།		PUNCT
ཨུ་	ཨུ་	NO_POS
ལུག་	ལུག་	NOUN
ཨན་	ཨན་	NO_POS
ཏ་	ཏ་	OTHER
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
མ་	མ་	PART
གོ་བ་	གོ་བ་	VERB
ཅི་	ཅི་	NO_POS
ཡོད་	ཡོད་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ང་	ང་	OTHER
གོ་	གོ་	PART
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
གོང་མ་	གོང་མ་	ADJ
ལ་བ་	ལ་བ་	NOUN
ཡན་	ཡན་	ADV
ཆིང་སང་	ཆིང་སང་	NO_POS
།		PUNCT
མི་	མི་	PART
ངན་པ་	ངན་པ་	VERB
ས་	གིས་	PART
གཏུག་	གཏུག་	VERB
གཤེར་	གཤེར་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
ཁོང་	ཁོང་	PRON
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
གྱམ་	གྱམ་	NO_POS
བཅོ་	བཅོ་	NUM
ས་	གིས་	PART
འདུག་བ་	འདུག་བ་	VERB
ཡན་	ཡན་	ADV
མི་	མི་	PART
གཅིག་	གཅིག་	NUM
རང་	རང་	PRON
རེ་	རེ་	NOUN
གསོད་	གསོད་	NO_POS
ཀྱང་	ཀྱང་	PART
སླ་	སླ་	VERB
།		PUNCT
རྩྭ་	རྩྭ་	NOUN
གཅིག་	གཅིག་	NUM
གཅོད་པ་	གཅོད་པ་	VERB
དང་	དང་	NO_POS
ཁྱད་	ཁྱད་	NOUN
ཅི་	ཅི་	NO_POS
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་ཁམས་པ་	རྒྱལ་ཁམས་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
།		PUNCT
འཕྱ་སྨོད་	འཕྱ་སྨོད་	NO_POS
མི་	མི་	PART
ཡོང་	ཡོང་	NO_POS
ངམ་	གམ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	སྟེ་	PART
བདེན་	བདེན་	VERB
ཁོ་	ཁོ་	PRON
ཐོངས་		NON_WORD
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
།		PUNCT
ལས་ཀ་	ལས་ཀ་	OTHER
ཕབ་	ཕབ་	VERB
རང་	རང་	PRON
གི་	གི་	PART
ཁང་པ་	ཁང་པ་	NOUN
ར་	ལ་	PART
བསྡད་	བསྡད་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
རེ་ཞིག་	རེ་ཞིག་	NO_POS
ན་	ལ་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
དམག་པོ་	དམག་པོ་	NOUN
ཆེ་	ཆེ་	VERB
ཧོར་	ཧོར་	PROPN
ཡུལ་	ཡུལ་	NOUN
ལ་	ལ་	PART
འདེགས་པ་	འདེགས་པ་	VERB
ར་	ལ་	PART
འདུག་	འདུག་	VERB
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
འུ་	འུ་	NO_POS
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
།		PUNCT
བློན་པོ་	བློན་པོ་	NOUN
རྣམས་	རྣམས་	DET
སྐྲག་	སྐྲག་	VERB
སྟེ་	སྟེ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
ཅི་དྲག་	ཅི་དྲག་	NO_POS
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
གྲོ་	གྲོ་	NOUN
གྱིས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཁོང་	ཁོང་	PRON
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
གྲོ་	གྲོ་	NOUN
བྱེད་རྒྱུ་	བྱེད་རྒྱུ་	VERB
མ་	མ་	PART
རྙེད་པ་	རྙེད་པ་	VERB
ར་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
བསྐྱར་	བསྐྱར་	NO_POS
ན་	ནས་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
བྱ་	བྱ་	VERB
ཐབས་	ཐབས་	NOUN
མ་	མ་	PART
རྙེད་པ་	རྙེད་པ་	VERB
ན་	ལ་	PART
།		PUNCT
ཐབས་	ཐབས་	NOUN
ཀྱིས་བ་	ཀྱིས་བ་	PART
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
གྲོ་	གྲོ་	NOUN
དྲི་	དྲི་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
ན་རེ་	ན་རེ་	ADP
ང་	ང་	PRON
གོ་མ་	གོ་མ་	NO_POS
ཆོད་པ་	ཆོད་པ་	VERB
ར་	ལ་	PART
ལས་ཀ་	ལས་ཀ་	OTHER
ཕབ་	ཕབ་	VERB
ན་	ནས་	PART
བསྡད་པ་	བསྡད་པ་	VERB
འི་	གི་	PART
མི་	མི་	PART
ས་	གིས་	PART
ཅི་	ཅི་	NO_POS
ཤེ་	ཤེ་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རང་	རང་	PRON
རྣམས་	རྣམས་	DET
ཤེ་	ཤེ་	VERB
མོད་	མོད་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གོང་མ་	གོང་མ་	ADJ
རང་	རང་	PRON
གི་	གི་	PART
རྩ་	རྩ་	NUM
ར་བ་	ར་བ་	PART
ཡན་	ཡན་	ADV
བོ་	བོ་	VERB
ན་	ནས་	PART
གྲོ་	གྲོ་	NOUN
དྲིས་པ་	དྲིས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རང་	རང་	PRON
རེ་	རེ་	DET
འི་	གི་	PART
ཧོར་	ཧོར་	PROPN
དམག་	དམག་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
མི་	མི་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
བསྐོས་	བསྐོས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དམག་	དམག་	NOUN
གིས་	གིས་	PART
འཐབ་	འཐབ་	VERB
ན་	ལ་	PART
ཐུབ་	ཐུབ་	VERB
ཡོང་	ཡོང་	NO_POS
མོད་	མོད་	VERB
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
ཆིང་སང་	ཆིང་སང་	NO_POS
རང་	རང་	PRON
འགྲོ་	འགྲོ་	VERB
དགོས་	དགོས་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
དམག་དཔོན་	དམག་དཔོན་	NOUN
ལ་	ལ་	PART
བསྐོས་	བསྐོས་	NO_POS
ན་	ནས་	PART
།		PUNCT
ཁོང་	ཁོང་	PRON
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
སྐྱེལ་ཐུང་	སྐྱེལ་ཐུང་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
ར་	ལ་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
ཆིང་སང་	ཆིང་སང་	NO_POS
ཅི་	ཅི་	NO_POS
ཟེ་	ཟེ་	VERB
ལྟ་བ་	ལྟ་བ་	VERB
འི་	གི་	PART
ཁད་	ཁད་	NOUN
ཉན་པ་	ཉན་པ་	VERB
ལ་	ལ་	PART
བཏང་	བཏང་	VERB
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
རྟ་	རྟ་	NOUN
བཞོན་	བཞོན་	NO_POS
འགྲོ་ཁ་	འགྲོ་ཁ་	NO_POS
ར་	ལ་	PART
སྡོད་པ་	སྡོད་པ་	VERB
འི་	གི་	PART
བློན་པོ་	བློན་པོ་	NOUN
སྐྱེལ་ཐུང་པ་	སྐྱེལ་ཐུང་པ་	NO_POS
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
མི་	མི་	PART
མངགས་པ་	མངགས་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
འདི་འདྲ་བ་	འདི་འདྲ་བ་	NO_POS
འི་	གི་	PART
མི་	མི་	PART
མངགས་པ་	མངགས་པ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
གསུམ་	གསུམ་	NUM
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
སོང་	སོང་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ཐོ་	ཐོ་	VERB
ན་	ནས་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གཏམ་	གཏམ་	NOUN
དེ་	སྟེ་	PART
མ་	མ་	PART
བཟང་བ་	བཟང་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ལོག་	ལོག་	VERB
ཤོག་	ཤོག་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
འི་	གི་	PART
མི་	མི་	PART
བཏང་	བཏང་	VERB
།		PUNCT
ཟིམ་	ཟིམ་	NO_POS
དེམ་	དེམ་	NO_POS
འཇའ་མོ་	འཇའ་མོ་	NO_POS
ར་	ལ་	PART
སླེབས་པ་	སླེབས་པ་	VERB
ཕྱི་	ཕྱི་	OTHER
བོ་	བོ་	VERB
ན་	ནས་	PART
།		PUNCT
སང་	སང་	ADV
སྔ་མོ་	སྔ་མོ་	ADV
ར་	ལ་	PART
སླེབ་པ་	སླེབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་བ་	ས་བ་	PART
ཡན་	ཡན་	ADV
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཁ་སང་	ཁ་སང་	ADV
།		PUNCT
ཇེ་	ཇེ་	OTHER
གོན་		NON_WORD
མཐིང་	མཐིང་	NO_POS
ན་	ནས་	PART
རྟ་	རྟ་	NOUN
བཞོན་	བཞོན་	NO_POS
འགྲོ་ཁ་	འགྲོ་ཁ་	NO_POS
ར་	ལ་	PART
ཅི་	ཅི་	NO_POS
ལབ་	ལབ་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཅང་	ཅང་	PART
མ་	མ་	PART
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
ཟེ་	ཟེ་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
རང་	རང་	PRON
གིས་	གིས་	PART
ཁྱེད་	ཁྱེད་	PRON
མི་	མི་	PART
འདི་འདྲ་	འདི་འདྲ་	NO_POS
མངགས་པ་	མངགས་པ་	VERB
ཟེ་	ཟེ་	VERB
ལབ་	ལབ་	VERB
འདུག་པ་	འདུག་པ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
མིན་ནམ་	མིན་ནམ་	NO_POS
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
བདེན་	བདེན་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
ཅིའི་	ཅིའི་	NO_POS
དོན་	དོན་	NOUN
ལ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
གི་	གི་	PART
ཞུས་པ་	ཞུས་པ་	VERB
།		PUNCT
ང་	ང་	OTHER
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
གཏད་པ་	གཏད་པ་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
ཤ་	ཤ་	VERB
ན་	ནས་	PART
ནུབ་	ནུབ་	ADV
ཀྱི་	གི་	PART
བ་	བ་	NOUN
ལ་	ལ་	PART
རྒྱལ་ཁམས་པ་	རྒྱལ་ཁམས་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྟིང་	རྟིང་	NO_POS
ལ་	ལ་	PART
ང་	ང་	PRON
ཉེས་མེད་པ་	ཉེས་མེད་པ་	NOUN
དམངས་	དམངས་	NOUN
སུ་	ལ་	PART
ཕབ་	ཕབ་	VERB
ན་	ནས་	PART
བཞག་པ་	བཞག་པ་	VERB
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཉི་མ་	ཉི་མ་	NOUN
ཤ་	ཤ་	VERB
ན་	ནས་	PART
ནུབ་	ནུབ་	ADV
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཐོ་	ཐོ་	VERB
ཡོད་	ཡོད་	VERB
།		PUNCT
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
ཆེན་	ཆེན་	NO_POS
གྱི་	གི་	PART
མི་	མི་	PART
གཏོང་བ་	གཏོང་བ་	VERB
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
ཧོར་	ཧོར་	PROPN
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ན་	ལ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྒྱུད་པ་	རྒྱུད་པ་	NOUN
མི་	མི་	PART
ཆེ་	ཆེ་	VERB
ལ་	ལ་	PART
མང་བ་	མང་བ་	VERB
རྣམས་	རྣམས་	DET
ཡོད་	ཡོད་	VERB
།		PUNCT
མི་	མི་	PART
ང་	ང་	PRON
སྐྱོན་	སྐྱོན་	NOUN
ཕོག་པ་	ཕོག་པ་	VERB
འི་	གི་	PART
མི་	མི་	PART
ཁོང་	ཁོང་	PRON
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བསྐོས་	བསྐོས་	NO_POS
ན་	ནས་	PART
བཏང་	བཏང་	VERB
ཙ་ན་	ཙ་ན་	NO_POS
།		PUNCT
ཁོང་	ཁོང་	PRON
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
ཡིད་	ཡིད་	NOUN
ཆད་	ཆད་	VERB
བྱེད་	བྱེད་	VERB
།		PUNCT
དམག་པོ་	དམག་པོ་	NOUN
ཆེ་	ཆེ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ཅི་འདྲ་	ཅི་འདྲ་	NO_POS
ཡོང་	ཡོང་	NO_POS
ངམ་	གམ་	PART
བསམས་	བསམས་	VERB
ན་	ནས་	PART
ལབ་པ་	ལབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ན་རེ་	ན་རེ་	ADP
ཁྱོད་	ཁྱོད་	PRON
བདེན་	བདེན་	VERB
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
ལ་	ལ་	ADP
ས་	གིས་	PART
བདེན་པ་	བདེན་པ་	VERB
མེད་	མེད་	VERB
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
རང་	རང་	PRON
འཇའ་ས་	འཇའ་ས་	NO_POS
བྲིས་	བྲིས་	VERB
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
བླངས་པ་	བླངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཤེད་མོང་	ཤེད་མོང་	NO_POS
གི་	གི་	PART
འདབ་པ་	འདབ་པ་	NO_POS
རྣམས་	རྣམས་	DET
འཇའ་ས་	འཇའ་ས་	NO_POS
འི་	གི་	PART
སྟོད་	སྟོད་	NOUN
དུ་	ལ་	PART
བྲིས་	བྲིས་	VERB
།		PUNCT
མི་	མི་	PART
ངན་པ་	ངན་པ་	VERB
ས་	གིས་	PART
རྫུན་	རྫུན་	NOUN
ཞུ་	ཞུ་	VERB
བྱས་པ་	བྱས་པ་	VERB
བ་	བ་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
བྲིས་	བྲིས་	VERB
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
བདེན་པ་	བདེན་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཤེད་མོང་	ཤེད་མོང་	NO_POS
བསྣན་པ་	བསྣན་པ་	VERB
རྣམས་	རྣམས་	DET
གཏིང་	གཏིང་	NOUN
ལ་	ལ་	PART
བྲིས་	བྲིས་	VERB
ལ་	ལ་	PART
།		PUNCT
རྒྱལ་རྒྱུད་	རྒྱལ་རྒྱུད་	NOUN
བུ་མོ་	བུ་མོ་	NOUN
མག་པ་	མག་པ་	NOUN
དམག་	དམག་	NOUN
མི་	མི་	PART
།		PUNCT
མི་དཔོན་	མི་དཔོན་	NO_POS
མི་སྡེ་	མི་སྡེ་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
གང་	གང་	NO_POS
ཟེ་	ཟེ་	VERB
གྱིས་	གིས་	PART
ངག་	ངག་	NOUN
ལ་	ལ་	PART
ཉོན་	ཉོན་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
འི་	གི་	PART
འཇའ་ས་	འཇའ་ས་	NO_POS
སྒྲོག་	སྒྲོག་	VERB
མི་	མི་	PART
སྔོན་	སྔོན་	ADV
ལ་	ལ་	PART
ཐོངས་		NON_WORD
ལ་	ལ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་བ་	ལ་བ་	NOUN
ཡན་	ཡན་	ADV
ཆིང་སང་	ཆིང་སང་	NO_POS
འགྲིམ་	འགྲིམ་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
བྱས་པ་	བྱས་པ་	VERB
ས་བ་	ས་བ་	PART
ཡན་	ཡན་	ADV
གྱིས་	གིས་	PART
དམག་དཔུང་	དམག་དཔུང་	NO_POS
ཐུལ་	ཐུལ་	VERB
།		PUNCT
ཧོར་	ཧོར་	PROPN
ཡུལ་	ཡུལ་	NOUN
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
ཚུ་		
འཁོར་བ་	འཁོར་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
ཀྱང་བ་	ཀྱང་བ་	PART
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
འདོགས་	འདོགས་	VERB
བཟང་པོ་	བཟང་པོ་	ADJ
མཛད་	མཛད་	VERB
།		PUNCT
རྒྱལ་རྒྱུད་	རྒྱལ་རྒྱུད་	NOUN
བློན་པོ་	བློན་པོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བཀུར་བ་	བཀུར་བ་	VERB
འི་	གི་	PART
བློན་པོ་	བློན་པོ་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
འདུག་	འདུག་	VERB
གལ་	གལ་	ADV
ཆིང་	ཆིང་	NO_POS
གི་	གི་	PART
འཇའ་ས་	འཇའ་ས་	NO_POS
ལ་	ལ་	PART
སྔ་བ་	སྔ་བ་	VERB
འདི་	འདི་	DET
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
ལ་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ཞུས་པ་	ཞུས་པ་	VERB
ལྟ་ཅི་	ལྟ་ཅི་	NO_POS
སྨྲོས་	སྨྲོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བཀའ་གྲོས་	བཀའ་གྲོས་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གཅིག་	གཅིག་	NUM
འདི་	འདི་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ལེགས་པ་	ལེགས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
འགོ་	འགོ་	NO_POS
བྱ་	བྱ་	VERB
ངོ་ལྟ་	ངོ་ལྟ་	NO_POS
ས་པ་	ས་པ་	PART
རྣམས་	རྣམས་	DET
